source_doi,total_citations,policy_document_id,source_title,document_title,published_on,document_url,type,subtype,country,topics,classifications
https://dx.doi.org/10.1086/505877,29.0,who-dc0f98e01cadb26031eb5acebb22c744,World Health Organization,Реализация стратегии ВОЗ “Остановить туберкулёз”. Справочник для национальных программ борьбы с туберкулёзом.,2013-07-22,https://apps.who.int/iris/handle/10665/85531,igo,healthcare agency,IGO,Tuberculosis; HIV; Biology,health; science and technology>natural science>biology; health>diseases and conditions
https://dx.doi.org/10.1086/505877,29.0,who-deb0f01f8aff2dad19da010967660b0d,World Health Organization,The Philippines case study,2018-03-26,https://apps.who.int/iris/handle/10665/270056,igo,healthcare agency,IGO,Multi-drug-resistant tuberculosis; Extensively drug-resistant tuberculosis; Tuberculosis,health; health>diseases and conditions; health>health treatment
https://dx.doi.org/10.1086/505877,29.0,who-df1f1ea5800232c013412e4adc84191b,World Health Organization,"План “Остановить ТБ» для 18 наиболее приоритетных стран Европейского региона ВОЗ, 2007–2015 гг.",2021-09-22,https://apps.who.int/iris/handle/10665/345353,igo,healthcare agency,IGO,Europe; World Health Organization; Tuberculosis,health; science and technology; health>diseases and conditions
https://dx.doi.org/10.1086/505877,29.0,who-ecf7692381b9bba2380e92bf3266d947,World Health Organization,Eastern Mediterranean Health Journal,2019-09-20,https://apps.who.int/iris/handle/10665/327665,igo,healthcare agency,IGO,Diarrhea; Gastroenteritis; Tuberculosis,health>diseases and conditions; health; science and technology>natural science>biology
https://dx.doi.org/10.1086/505877,29.0,who-eff54c4bd977837a585e826ba916c95a,World Health Organization,"Global tuberculosis control : surveillance, planning, financing : WHO report 2007",2012-06-16,http://apps.who.int/iris/handle/10665/43629,igo,healthcare agency,IGO,Multi-drug-resistant tuberculosis; Tuberculosis; Tuberculosis management,health; health>diseases and conditions>communicable disease>virus disease; health>health treatment
https://dx.doi.org/10.1086/505877,29.0,worldbank-0a5ae9fe555bfd556cfbba5da4081bc5,World Bank,The Importance of Health and Safety at African Mine Sites,2017-02-02,https://openknowledge.worldbank.org/handle/10986/25997,igo,development bank,IGO,Fuel; Renewable energy; Mining,"health; environment; economy, business and finance>economic sector>energy and resource"
https://dx.doi.org/10.1086/505877,29.0,worldbank-3cb9cafb77f03db77ba97ab377de6238,World Bank,The Importance of Health and Safety at African Mine Sites,2016-01-01,https://hdl.handle.net/10986/25997,igo,development bank,IGO,Fuel; Renewable energy; Mining,"health; environment; economy, business and finance>economic sector>energy and resource"
https://dx.doi.org/10.1093/infdis/jiab147,2.0,who-1db6c44962e4639f091604bbf9778757,World Health Organization,"Weekly Epidemiological Record, 2021, vol. 96, 25 [‎full issue]‎",2021-06-25,https://apps.who.int/iris/handle/10665/341994,igo,healthcare agency,IGO,Health; Health sciences; Viral respiratory tract infections,health>diseases and conditions; health>diseases and conditions>illness; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1093/infdis/jiab147,2.0,who-b62619f4d20ac92cb7e348e337fd4a06,World Health Organization,"Review of global influenza circulation, late 2019 to 2020, and the impact of the COVID-19 pandemic on influenza circulation – WHO European Region, 2005–2019 – Bilan de la circulation mondiale de la grippe entre fin 2019 et fin 2020 et effets de la pandémie de COVID-19 sur la circulation de la grippe",2021-06-25,https://apps.who.int/iris/handle/10665/341995,igo,healthcare agency,IGO,Influenza A virus subtype H3N2; Influenza; Microbiology,health>diseases and conditions; health>diseases and conditions>illness; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1111/jvh.12010,3.0,who-5e7d4ec3bd2ab841ff1fa514833c4d29,World Health Organization,Appendix 2: systematic review reports and evidence summaries,2015-11-06,https://apps.who.int/iris/handle/10665/193041,igo,healthcare agency,IGO,Health; Cirrhosis; Hepatitis,health; health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions>communicable disease
https://dx.doi.org/10.1111/jvh.12010,3.0,who-7cff5d40e8490a4c3e565fc0544b3787,World Health Organization,"Lignes directrices pour la prévention, les soins et le traitement en faveur des personnes atteintes de l’infection à hépatite B chronique",2018-02-22,https://apps.who.int/iris/handle/10665/260296,igo,healthcare agency,IGO,Hepatitis; Cirrhosis; Viral hepatitis,health>diseases and conditions>communicable disease>virus disease; health; health>diseases and conditions
https://dx.doi.org/10.1111/jvh.12010,3.0,who-e7da8058f83a8dc1b24968864dda432c,World Health Organization,"Руководство по хроническому гепатиту В: профилактика, помощь и лечение",2021-08-10,https://apps.who.int/iris/handle/10665/343841,igo,healthcare agency,IGO,Hepatitis B; Hepatitis; Hepatitis C,health>diseases and conditions>communicable disease>virus disease; health; science and technology>natural science>biology
https://dx.doi.org/10.1111/liv.15584,3.0,hstza-61f495678627325a494b227b5045ac5a,Health Systems Trust,Action for access in low- and middle-income countries,2024-04-08,https://www.hst.org.za/publications/NonHST%20Publications/9789240091672-eng%20(2).pdf,think tank,,South Africa,Hepatitis B; Hepatitis D; Hepatitis,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health
https://dx.doi.org/10.1111/liv.15584,3.0,unitednations-80fae5a66b74c5d45505a3488f5fb561,United Nations,Global hepatitis report 2024 :action for access in low- and middle-income countries,2024-01-01,https://digitallibrary.un.org/record/4043391?ln=en,igo,,IGO,Infection; Viral hepatitis; Vertically transmitted infection,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health
https://dx.doi.org/10.1111/liv.15584,3.0,who-24f1b38b9a8510a458fc71a8a29c7a06,World Health Organization,Global hepatitis report 2024: action for access in low- and middle-income countries,2024-01-01,https://apps.who.int/iris/handle/10665/376461,igo,healthcare agency,IGO,Hepatitis B; Hepatitis D; Hepatitis,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health
https://dx.doi.org/10.3168/jds.2012-5809,1.0,efsaeu-6febe44429c6ed39d83ff80d1e8261bb,EFSA,MAPRA: Modelling Animal Pathogens: Review and Adaptation,2016-12-21,https://www.efsa.europa.eu/en/supporting/pub/en-1112,government,agency,EU,Parameter; Database; Research,"economy, business and finance>economic sector>computing and information technology; science and technology; science and technology>mathematics"
https://dx.doi.org/10.1111/j.1541-0420.2006.00569.x,1.0,who-17758f136c7d88faaffaea34576fe16e,World Health Organization,Correlates of vaccine-induced protection: methods and implications,2013-06-03,https://apps.who.int/iris/handle/10665/84288,igo,healthcare agency,IGO,Vaccine; Immunity (medical); Passive immunity,health; health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions>communicable disease>virus disease>retrovirus
https://dx.doi.org/10.1016/j.epidem.2021.100526,1.0,govuk-d7ab9eedddfad2ea08bc5be89126b725,The UK Government,COVID-19: non-pharmaceutical interventions to reduce transmission,2023-09-28,https://www.gov.uk/government/publications/covid-19-non-pharmaceutical-interventions-to-reduce-transmission,government,,UK,Health care; COVID-19 pandemic; Social distancing,health>diseases and conditions; health; health>diseases and conditions
https://dx.doi.org/10.1016/j.jhep.2013.09.029,2.0,nice-4d9815fc6ebe5db7706ff80c1910b6fc,NICE,Cirrhosis in over 16s: assessment and management,2016-07-06,https://www.nice.org.uk/guidance/ng50,government,healthcare agency,UK,Hepatocellular carcinoma; Quality-adjusted life year; Cost–utility analysis,health; health>health treatment; science and technology>social sciences
https://dx.doi.org/10.1016/j.jhep.2013.09.029,2.0,pubmedcentral-f44345558938c295dde12097e3804dae,Guidelines in PubMed Central,Asian-Pacific clinical practice guidelines on the management of hepatitis B: a 2015 update,2015-11-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4722087/pdf,other,aggregator,USA,Medicine; Hepatitis B; Hepatitis,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,ahrq-81483526743f096862bc29140ffd3f43,AHRQ,Resource Allocation and Pandemic Response: An Evidence Synthesis To Inform Decision Making,2020-09-28,https://effectivehealthcare.ahrq.gov/products/allocation-scarce-resources/rapid-review,government,healthcare agency,USA,Influenza pandemic; Coronavirus disease 2019; Influenza,health>diseases and conditions; health; health>diseases and conditions>illness
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,dhsgov-06e4b0db563659cb011e7b5cece3acc2,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2020-10-22,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20201020.pdf,government,,USA,Coronavirus disease 2019; Infection; Transmission (medicine),health>diseases and conditions; health>diseases and conditions>illness; health
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,dhsgov-38fd23e57dd8ec707294d25fb8fb9019,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2021-01-28,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20210126.pdf,government,,USA,Medicine; Public health; Epidemiology,science and technology>natural science>biology; health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,dhsgov-7d012ca698e16eb5ab13f18f1d8c20b1,Department of Homeland Security,For Public Release,2020-09-03,https://www.dhs.gov/sites/default/files/publications/20200901_mql_sars-cov-2.pdf,government,,USA,Severe acute respiratory syndrome coronavirus 2; Serology; Infection,health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology; science and technology>natural science>biology>genetics
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,dhsgov-c2c5f296cd093cb97fbd27974ea82088,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-Cov-2),2020-09-17,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20200915.pdf,government,,USA,Severe acute respiratory syndrome coronavirus 2; Symptoms of COVID-19; Infection,science and technology>natural science>biology; health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,dhsgov-c4ca50594c2444482cbf59ab303a2991,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2020-11-05,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20201103.pdf,government,,USA,Severe acute respiratory syndrome coronavirus 2; Symptoms of COVID-19; Infection,health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology; science and technology>natural science>biology>genetics
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,dhsgov-c7c066a7980e1f94e43e90e1e29d3feb,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2020-07-23,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20200721.pdf,government,,USA,Symptoms of COVID-19; Infection; Severe acute respiratory syndrome coronavirus 2,health>diseases and conditions>illness; science and technology>natural science>biology>genetics; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,dhsgov-d03d62734a42fe925cf1a6d5dd96f67c,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2021-01-07,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20210105.pdf,government,,USA,Severe acute respiratory syndrome coronavirus 2; Infection; COVID-19,health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology; health>diseases and conditions
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,dhsgov-d200536d006998d2083e74b1255d5c5f,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2020-07-09,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20200707.pdf,government,,USA,Severe acute respiratory syndrome coronavirus 2; Infection; N95 respirator,health>diseases and conditions>illness; science and technology>natural science>biology>genetics; health>diseases and conditions
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,govdeptsspain-6d1b0c056d956615af8a4932c4532d45,Government of Spain,El Uso De Mascarillas En La Práctica De Ejercicio Físico De Alta Intensidad Durante La Pandemia,2020-08-31,https://www.mscbs.gob.es/biblioPublic/publicaciones/recursos_propios/resp/revista_cdrom/VOL94/REVISIONES/RS94C_202008108.pdf,government,,Spain,Partial pressure; Cloth face mask; Capillary,science and technology>natural science>biology; health; science and technology>natural science>biology>physiology
https://dx.doi.org/10.1016/j.mbs.2020.108364,15.0,hiqaie-3a09e645a19acbdb19e2ad6b84cf3511,Health Information and Quality Authority,Face mask use in the community to reduce SARS-COV-2 transmission – rapid evidence update,2020-12-17,https://www.hiqa.ie/reports-and-publications/health-technology-assessment/face-mask-use-community-reduce-sars-cov-2,government,healthcare agency,Ireland,Face masks during the COVID-19 pandemic; Airborne transmission; Surgical mask,health>diseases and conditions; health; health>diseases and conditions>illness
